,Host_Id,Review_Scores_Rating,
18558,12809199,40,
18559,12800495,88,
18560,12795683,100,
18561,12811150,98,
18562,12798614,90,
18563,12796091,92,
18564,12799396,94,
18565,12808619,100,
18566,12779435,80,
18567,12807776,95,
18568,12796040,100,
18569,12811419,93,
18570,12811419,95,
18571,12795393,93,
18572,12779435,90,
18573,12803833,98,
18574,12801121,84,
18575,12811597,92,
18576,12798750,94,
18577,12809870,91,
18578,12810790,90,
18579,12838750,90,
18580,12829944,92,
18581,12839050,92,
18582,12830441,90,
18583,12847217,93,
18584,12838372,85,
18585,12845382,92,
18586,12844657,92,
18587,12838834,92,
18588,12838014,92,
18589,12842708,100,
18590,12838234,100,
18591,12881527,90,
18592,12858875,92,
18593,12872352,88,
18594,12872812,100,
18595,12858875,100,
18596,12858875,92,
18597,12850481,84,
18598,12863906,100,
18599,12851900,94,
18600,12866776,92,
18601,12868307,91,
18602,12866178,92,
18603,12866178,92,
18604,12881243,80,
18605,12870252,100,
18606,12881102,90,
18607,12877328,92,
18608,12879538,90,
18609,12864757,92,
18610,12864943,80,
18611,12888186,92,
18612,12906455,100,
18613,12886903,92,
18614,12898914,86,
18615,12904660,93,
18616,12898914,91,
18617,12904034,92,
18618,12896667,92,
18619,12922995,86,
18620,12921356,88,
18621,12921073,100,
18622,12921073,92,
18623,12921073,92,
18624,12924608,93,
18625,12949460,97,
18626,12971995,70,
18627,12950567,91,
18628,12968821,96,
18629,12971528,100,
18630,12971995,98,
18631,12967993,95,
18632,12967993,93,
18633,12950555,92,
18634,12966866,84,
18635,12970318,92,
18636,12991700,92,
18637,12994664,92,
18638,12987479,98,
18639,12994383,100,
18640,13006977,97,
18641,12990331,92,
18642,12990871,100,
18643,12992240,96,
18644,13007855,90,
18645,13001320,92,
18646,12995701,92,
18647,12999787,88,
18648,12988016,100,
18649,12991700,94,
18650,13007003,80,
18651,12991581,95,
18652,12989026,92,
18653,13029726,100,
18654,13039779,87,
18655,13029088,92,
18656,13037911,92,
18657,13043852,100,
18658,13008402,92,
18659,13030127,89,
18660,13042411,97,
18661,13034598,92,
18662,13026391,92,
18663,13031379,95,
18664,13022378,100,
18665,13020368,100,
18666,13032658,92,
18667,13032658,97,
18668,13032367,92,
18669,13032679,80,
18670,13038507,80,
18671,13063145,92,
18672,13063145,94,
18673,13067214,100,
18674,13063904,99,
18675,13078409,89,
18676,13078409,70,
18677,13079516,92,
18678,13072598,92,
18679,13078409,86,
18680,13078409,81,
18681,13078409,60,
18682,13078409,89,
18683,13078409,92,
18684,13073860,89,
18685,13060918,90,
18686,13068014,100,
18687,13098580,85,
18688,13100874,100,
18689,13083043,97,
18690,13109575,93,
18691,13101331,96,
18692,13086964,92,
18693,13107990,90,
18694,13108199,84,
18695,13109213,95,
18696,13109213,90,
18697,13097760,100,
18698,13094498,85,
18699,13102999,100,
18700,13080757,80,
18701,13080757,97,
18702,13097233,92,
18703,13106591,100,
18704,13106591,90,
18705,13124110,100,
18706,13125226,100,
18707,13132350,91,
18708,13130690,40,
18709,13132515,80,
18710,13135117,90,
18711,13125674,92,
18712,13137787,92,
18713,13140586,92,
18714,13124325,92,
18715,13128208,93,
18716,13140586,95,
18717,13135224,98,
18718,13127627,92,
18719,13156754,100,
18720,13153999,100,
18721,13148521,100,
18722,13161042,50,
18723,13162773,100,
18724,13141856,92,
18725,13165250,100,
18726,13151209,92,
18727,13195401,90,
18728,13197498,92,
18729,13180975,92,
18730,13186628,100,
18731,13191575,92,
18732,13168907,92,
18733,13217433,97,
18734,13219494,100,
18735,13217304,91,
18736,13239467,93,
18737,13236130,100,
18738,13226580,80,
18739,13244738,76,
18740,13208084,92,
18741,13241955,20,
18742,13241955,82,
18743,13217925,92,
18744,13230738,96,
18745,13219933,100,
18746,13261121,95,
18747,13275837,100,
18748,13278328,92,
18749,13280150,97,
18750,13280263,100,
18751,13282162,87,
18752,13246568,92,
18753,13265451,100,
18754,13278328,92,
18755,13257873,92,
18756,13279657,97,
18757,13269793,99,
18758,13270619,88,
18759,13307646,80,
18760,13322259,85,
18761,13305285,100,
18762,13309979,92,
18763,13314076,91,
18764,13323628,92,
18765,13322169,100,
18766,13304917,97,
18767,13299977,92,
18768,13324888,100,
18769,13320340,92,
18770,13301626,92,
18771,13307277,80,
18772,13309979,95,
18773,13322263,100,
18774,13298061,97,
18775,13299977,100,
18776,13309979,90,
18777,13351364,100,
18778,13343955,92,
18779,13337141,93,
18780,13325162,92,
18781,13337836,100,
18782,13342432,92,
18783,13360423,92,
18784,13325405,88,
18785,13345930,92,
18786,13352934,100,
18787,13327592,93,
18788,13341919,92,
18789,13389173,92,
18790,13373889,80,
18791,13379969,87,
18792,13384586,91,
18793,13391703,92,
18794,13407785,92,
18795,13404790,92,
18796,13407952,90,
18797,13413163,93,
18798,13423087,92,
18799,13419231,100,
18800,13417903,92,
18801,13410485,91,
18802,13413454,89,
18803,13413536,97,
18804,13413536,96,
18805,13420595,92,
18806,13423325,100,
18807,13417741,92,
18808,13452050,92,
18809,13451939,93,
18810,13451939,96,
18811,13447134,86,
18812,13465206,80,
18813,13427294,100,
18814,13451045,92,
18815,13456857,85,
18816,13451102,87,
18817,13435721,91,
18818,13460098,92,
18819,13486981,80,
18820,13503154,92,
18821,13503154,100,
18822,13479257,92,
18823,13501779,87,
18824,13481367,97,
18825,13466953,89,
18826,13485303,100,
18827,13500220,100,
18828,13478871,88,
18829,13483550,100,
18830,13478871,82,
18831,13478871,68,
18832,13478871,71,
18833,13506708,100,
18834,13501034,80,
18835,13480692,88,
18836,13486397,100,
18837,13484512,92,
18838,13504003,92,
18839,13499885,80,
18840,13481312,100,
18841,13501341,92,
18842,13492573,92,
18843,13524695,92,
18844,13524185,93,
18845,13535952,92,
18846,13528081,93,
18847,13541243,92,
18848,13530123,96,
18849,13520796,100,
18850,13544233,92,
18851,13544929,80,
18852,13541481,92,
18853,13571025,100,
18854,13555958,95,
18855,13583128,100,
18856,13561646,92,
18857,13569805,92,
18858,13560857,93,
18859,13574875,99,
18860,13568363,92,
18861,13561388,91,
18862,13583451,92,
18863,13559186,92,
18864,13561853,95,
18865,13562603,100,
18866,13617737,100,
18867,13611255,88,
18868,13611255,93,
18869,13601009,100,
18870,13596401,95,
18871,13597844,93,
18872,13603519,92,
18873,13596820,90,
18874,13596953,96,
18875,13604945,94,
18876,13595585,100,
18877,13610384,92,
18878,13616961,92,
18879,13585308,89,
18880,13644183,100,
18881,13637847,92,
18882,13640971,92,
18883,13621646,100,
18884,13639666,60,
18885,13639666,81,
18886,13639666,63,
18887,13639666,78,
18888,13644820,93,
18889,13648736,60,
18890,13634669,87,
18891,13645573,78,
18892,13632321,100,
18893,13649613,92,
18894,13649613,94,
18895,13649613,90,
18896,13636138,90,
18897,13625960,80,
18898,13646181,92,
18899,13631524,100,
18900,13631524,91,
18901,13621509,80,
18902,13643479,97,
18903,13652819,100,
18904,13664880,90,
18905,13663055,95,
18906,13668221,93,
18907,13670664,82,
18908,13664245,92,
18909,13668294,100,
18910,13668474,94,
18911,13670148,80,
18912,13670790,92,
18913,13664593,92,
18914,13664226,93,
18915,13665883,90,
18916,13667779,100,
18917,13667779,92,
18918,13678557,92,
18919,13709712,90,
18920,13701753,100,
18921,13701753,92,
18922,13702804,88,
18923,13713350,93,
18924,13714741,100,
18925,13702937,92,
18926,13705706,92,
18927,13697437,70,
18928,13708762,100,
18929,13713602,92,
18930,13682977,92,
18931,13707331,94,
18932,13701847,92,
18933,13717740,93,
18934,13714247,92,
18935,13741393,92,
18936,13736277,100,
18937,13756871,97,
18938,13752339,95,
18939,13756871,100,
18940,13756871,94,
18941,13756871,100,
18942,13732508,91,
18943,13744047,80,
18944,13735165,92,
18945,13744047,90,
18946,13744047,92,
18947,13753679,90,
18948,13745948,93,
18949,13736818,96,
18950,13755151,92,
18951,13742546,92,
18952,13734665,100,
18953,13748469,95,
18954,13749091,93,
18955,13750728,94,
18956,13750728,89,
18957,13750728,89,
18958,13750728,87,
18959,13755656,92,
18960,13753950,92,
18961,13753950,92,
18962,13749275,100,
18963,13751209,92,
18964,13750109,87,
18965,13752584,91,
18966,13749425,91,
18967,13740580,100,
18968,13730809,93,
18969,13757303,100,
18970,13743787,95,
18971,13734665,97,
18972,13756822,92,
18973,13788158,93,
18974,13779334,92,
18975,13778480,98,
18976,13779724,92,
18977,13758770,92,
18978,13788434,85,
18979,13789963,97,
18980,13759034,86,
18981,13778188,80,
18982,13785793,92,
18983,13788434,78,
18984,13788434,88,
18985,13788434,86,
18986,13795689,92,
18987,13792543,96,
18988,13792543,90,
18989,13770696,92,
18990,13834372,92,
18991,13830544,77,
18992,13820890,92,
18993,13834016,72,
18994,13813131,96,
18995,13827814,88,
18996,13827814,90,
18997,13834661,92,
18998,13833300,80,
18999,13808650,92,
19000,13811785,92,
19001,13812311,96,
19002,13813923,75,
19003,13813923,79,
19004,13822278,82,
19005,13833324,87,
19006,13834661,92,
19007,13858731,94,
19008,13871213,90,
19009,13857446,96,
19010,13856788,90,
19011,13837763,92,
19012,13854638,80,
19013,13873590,100,
19014,13852604,92,
19015,13873266,92,
19016,13854894,92,
19017,13863009,92,
19018,13872342,100,
19019,13886510,95,
19020,13888249,96,
19021,13903669,92,
19022,13891989,84,
19023,13904931,92,
19024,13875483,92,
19025,13935123,92,
19026,13906764,80,
19027,13916007,100,
19028,13920011,100,
19029,13924774,98,
19030,13920029,96,
19031,13931159,92,
19032,13906614,90,
19033,13922457,92,
19034,13908017,85,
19035,13917722,92,
19036,13925090,86,
19037,13969658,88,
19038,13961346,93,
19039,13974214,96,
19040,13969061,93,
19041,13972961,97,
19042,13953817,93,
19043,13965555,100,
19044,13937830,92,
19045,13952686,100,
19046,13966486,98,
19047,13968910,91,
19048,13945174,89,
19049,13946450,92,
19050,13969658,88,
19051,13949526,92,
19052,13970926,92,
19053,13963804,93,
19054,13963804,90,
19055,13973942,90,
19056,13976525,92,
19057,13967269,99,
19058,13967277,92,
19059,13946733,92,
19060,13953653,100,
19061,13963804,92,
19062,14012616,100,
19063,14011859,95,
19064,14017223,87,
19065,14019268,97,
19066,13997596,76,
19067,13978937,92,
19068,13997669,99,
19069,14016415,85,
19070,13980181,90,
19071,13997794,95,
19072,14019963,96,
19073,14019268,92,
19074,14017223,92,
19075,14012693,95,
19076,13997794,100,
19077,14058098,92,
19078,14055908,90,
19079,14049772,97,
19080,14041550,100,
19081,14056427,90,
19082,14058714,93,
19083,14044039,90,
19084,14061686,96,
19085,14023066,91,
19086,14021261,96,
19087,14047016,90,
19088,14046864,91,
19089,14038889,80,
19090,14022205,92,
19091,14061862,88,
19092,14061862,89,
19093,14061862,92,
19094,14061862,85,
19095,14061862,87,
19096,14061862,87,
19097,14044039,92,
19098,14051185,81,
19099,14057347,92,
19100,14042334,92,
19101,14055044,87,
19102,14046864,100,
19103,14079678,98,
19104,14093195,92,
19105,14101682,100,
19106,14091895,95,
19107,14083909,92,
19108,14084147,95,
19109,14097358,92,
19110,14064061,92,
19111,14065449,100,
19112,14120985,100,
19113,14128608,100,
19114,14105518,89,
19115,14104350,80,
19116,14104350,89,
19117,14142169,100,
19118,14136215,89,
19119,14138135,100,
19120,14130712,98,
19121,14141152,88,
19122,14108563,92,
19123,14129211,92,
19124,14117248,92,
19125,14139405,95,
19126,14116469,93,
19127,14121959,60,
19128,14120733,96,
19129,14133008,90,
19130,14117603,92,
19131,14132136,85,
19132,14132136,96,
19133,14140782,92,
19134,14104449,100,
19135,14103991,96,
19136,14103991,90,
19137,14103991,98,
19138,14136215,92,
19139,14132136,100,
19140,14103991,80,
19141,14163479,80,
19142,14152383,92,
19143,14157138,85,
19144,14164029,90,
19145,14164029,86,
19146,14174867,78,
19147,14174867,89,
19148,14174867,90,
19149,14164280,83,
19150,14156730,100,
19151,14174901,92,
19152,14171882,100,
19153,14161203,92,
19154,14174867,79,
19155,14163669,84,
19156,14164280,91,
19157,14159539,80,
19158,14175329,92,
19159,14154758,100,
19160,14170422,96,
19161,14170422,96,
19162,14157138,73,
19163,14158385,92,
19164,14179822,84,
19165,14187996,100,
19166,14187996,98,
19167,14187996,94,
19168,14201269,88,
19169,14201269,86,
19170,14201269,94,
19171,14201269,91,
19172,14204809,98,
19173,14205447,90,
19174,14199417,92,
19175,14176618,92,
19176,14189583,92,
19177,14207387,92,
19178,14179822,90,
19179,14176156,98,
19180,14216348,100,
19181,14242375,92,
19182,14246854,92,
19183,14245621,100,
19184,14224849,100,
19185,14213147,92,
19186,14239526,100,
19187,14223599,92,
19188,14212606,92,
19189,14244816,93,
19190,14239348,100,
19191,14235061,93,
19192,14239277,100,
19193,14245563,92,
19194,14278770,89,
19195,14266796,98,
19196,14295215,100,
19197,14273136,100,
19198,14273010,97,
19199,14291250,91,
19200,14270540,100,
19201,14281112,92,
19202,14285084,92,
19203,14276620,92,
19204,14296610,96,
19205,14291580,92,
19206,14291250,92,
19207,14291365,92,
19208,14281112,92,
19209,14295834,100,
19210,14296610,92,
19211,14316417,100,
19212,14314420,60,
19213,14300319,90,
19214,14324265,73,
19215,14324265,87,
19216,14318669,92,
19217,14314393,90,
19218,14305428,92,
19219,14323194,92,
19220,14337132,100,
19221,14337598,92,
19222,14341408,99,
19223,14314025,92,
19224,14320459,92,
19225,14341965,92,
19226,14339935,65,
19227,14339935,100,
19228,14339935,50,
19229,14339935,90,
19230,14339935,96,
19231,14300319,93,
19232,14300319,100,
19233,14339935,65,
19234,14318669,100,
19235,14309136,100,
19236,14339011,91,
19237,14315359,92,
19238,14339935,60,
19239,14339935,85,
19240,14329995,97,
19241,14363943,80,
19242,14370336,98,
19243,14382438,92,
19244,14357807,100,
19245,14367956,90,
19246,14362849,90,
19247,14362849,92,
19248,14358525,92,
19249,14362849,93,
19250,14361027,88,
19251,14355263,91,
19252,14362849,92,
19253,14363876,92,
19254,14380645,77,
19255,14379468,92,
19256,14381346,90,
19257,14381346,89,
19258,14343538,94,
19259,14343248,60,
19260,14357472,90,
19261,14367324,92,
19262,14367027,90,
19263,14382762,88,
19264,14362471,99,
19265,14380456,89,
19266,14380678,100,
19267,14344186,92,
19268,14378462,92,
19269,14362258,100,
19270,14381346,89,
19271,14381346,82,
19272,14381346,100,
19273,14399467,93,
19274,14406220,88,
19275,14406685,83,
19276,14410123,90,
19277,14398173,96,
19278,14409957,90,
19279,14419925,70,
19280,14419925,89,
19281,14419925,97,
19282,14413010,94,
19283,14420886,92,
19284,14394243,100,
19285,14406203,100,
19286,14385291,75,
19287,14385673,92,
19288,14406362,92,
19289,14402216,76,
19290,14402216,86,
19291,14416310,92,
19292,14416310,100,
19293,14419925,87,
19294,14403480,92,
19295,14443521,100,
19296,14430550,92,
19297,14443362,93,
19298,14453281,100,
19299,14442108,92,
19300,14453281,95,
19301,14449699,90,
19302,14449699,89,
19303,14454013,93,
19304,14436725,92,
19305,14451698,92,
19306,14435551,100,
19307,14430290,71,
19308,14430290,80,
19309,14435895,93,
19310,14436392,100,
19311,14453974,96,
19312,14453929,92,
19313,14437898,96,
19314,14446671,98,
19315,14435895,87,
19316,14468954,96,
19317,14477996,100,
19318,14469743,96,
19319,14484505,92,
19320,14477839,92,
19321,14479137,100,
19322,14485828,91,
19323,14478538,86,
19324,14479074,92,
19325,14484505,92,
19326,14478538,91,
19327,14512391,90,
19328,14496831,96,
19329,14520064,100,
19330,14520064,97,
19331,14513121,100,
19332,14500558,93,
19333,14521207,100,
19334,14503892,92,
19335,14507603,89,
19336,14510607,100,
19337,14509754,92,
19338,14504117,92,
19339,14495918,92,
19340,14515065,80,
19341,14519282,89,
19342,14496070,80,
19343,14511409,60,
19344,14520107,98,
19345,14514343,92,
19346,14520107,92,
19347,14498577,90,
19348,14543419,88,
19349,14556693,100,
19350,14564240,92,
19351,14550788,96,
19352,14551656,96,
19353,14559928,100,
19354,14540592,86,
19355,14540592,88,
19356,14546864,100,
19357,14526151,86,
19358,14535180,97,
19359,14562931,90,
19360,14545414,86,
19361,14545414,92,
19362,14538812,97,
19363,14591861,93,
19364,14594754,87,
19365,14586041,80,
19366,14588919,87,
19367,14588919,83,
19368,14601436,100,
19369,14607896,92,
19370,14578100,92,
19371,14586567,92,
19372,14567234,92,
19373,14592414,98,
19374,14584680,80,
19375,14600914,85,
19376,14588407,92,
19377,14600783,73,
19378,14608821,92,
19379,14611970,95,
19380,14573346,90,
19381,14588728,100,
19382,14589587,91,
19383,14589587,80,
19384,14609026,100,
19385,14641776,100,
19386,14654744,92,
19387,14655222,96,
19388,14635649,98,
19389,14645706,92,
19390,14658146,53,
19391,14614795,92,
19392,14618507,92,
19393,14644700,97,
19394,14656824,97,
19395,14656824,98,
19396,14638992,94,
19397,14638992,97,
19398,14651423,92,
19399,14635953,92,
19400,14651463,92,
19401,14614459,93,
19402,14655657,92,
19403,14688093,97,
19404,14688093,97,
19405,14680576,92,
19406,14682774,90,
19407,14684238,97,
19408,14696924,100,
19409,14699771,100,
19410,14671135,100,
19411,14688093,92,
19412,14688093,92,
19413,14681001,92,
19414,14688093,99,
19415,14690214,73,
19416,14700405,92,
19417,14693663,100,
19418,14664356,100,
19419,14696924,90,
19420,14693074,92,
19421,14719992,60,
19422,14717464,87,
19423,14733148,81,
19424,14707270,92,
19425,14731584,90,
19426,14716178,95,
19427,14715984,73,
19428,14733148,88,
19429,14724243,80,
19430,14720647,95,
19431,14730409,92,
19432,14727039,100,
19433,14727039,100,
19434,14729683,92,
19435,14729523,92,
19436,14723643,95,
19437,14726657,92,
19438,14723162,85,
19439,14719992,85,
19440,14736455,91,
19441,14769861,92,
19442,14763303,87,
19443,14758012,88,
19444,14769509,89,
19445,14756226,100,
19446,14763882,100,
19447,14755396,93,
19448,14743478,92,
19449,14747187,85,
19450,14768898,93,
19451,14739805,83,
19452,14766331,97,
19453,14766331,93,
19454,14759702,93,
19455,14763957,100,
19456,14743478,87,
19457,14762446,80,
19458,14743478,92,
19459,14793862,94,
19460,14783950,100,
19461,14808879,97,
19462,14816278,96,
19463,14817963,100,
19464,14813211,92,
19465,14772147,100,
19466,14797857,80,
19467,14796247,92,
19468,14805863,80,
19469,14785032,81,
19470,14785032,87,
19471,14842104,92,
19472,14840323,100,
19473,14840359,80,
19474,14841420,98,
19475,14849262,99,
19476,14856037,100,
19477,14860301,92,
19478,14818191,90,
19479,14864202,82,
19480,14859311,100,
19481,14860746,93,
19482,14818219,100,
19483,14865126,92,
19484,14852282,80,
19485,14830328,100,
19486,14844084,95,
19487,14854832,100,
19488,14843391,98,
19489,14883031,94,
19490,14883031,83,
19491,14907763,90,
19492,14902860,86,
19493,14902860,87,
19494,14902860,78,
19495,14902860,77,
19496,14902860,88,
19497,14905237,90,
19498,14885008,87,
19499,14883031,81,
19500,14908547,93,
19501,14892602,93,
19502,14878822,92,
19503,14892152,100,
19504,14892040,92,
19505,14890430,95,
19506,14908830,100,
19507,14898658,92,
19508,14898658,84,
19509,14907767,92,
19510,14905908,91,
19511,14909731,85,
19512,14909731,100,
19513,14925591,91,
19514,14929050,92,
19515,14934881,100,
19516,14946374,92,
19517,14923355,100,
19518,14944456,91,
19519,14944507,95,
19520,14950789,100,
19521,14912244,100,
19522,14912244,100,
19523,14929050,100,
19524,14927500,100,
19525,14942604,100,
19526,14946082,92,
19527,14948294,92,
19528,14946552,92,
19529,14947565,90,
19530,14942455,94,
19531,14942455,93,
19532,14942455,87,
19533,14942455,89,
19534,14943008,93,
19535,14943008,87,
19536,14948275,95,
19537,14935858,100,
19538,14935858,94,
19539,14945602,93,
19540,14911571,93,
19541,14932471,92,
19542,14944507,99,
19543,14986358,92,
19544,14961638,90,
19545,14961638,98,
19546,14961638,94,
19547,14979188,100,
19548,14986049,97,
19549,14970988,91,
19550,14984516,92,
19551,14992561,96,
19552,14974010,92,
19553,14966792,91,
19554,14990573,98,
19555,14973378,96,
19556,14992561,86,
19557,14992561,82,
19558,14992561,90,
19559,14992561,92,
19560,14992561,92,
19561,14985107,93,
19562,14980885,100,
19563,14989994,94,
19564,14975379,100,
19565,14951748,84,
19566,14951748,80,
19567,14951748,78,
19568,14951748,75,
19569,14951748,83,
19570,14951748,79,
19571,14978241,93,
19572,14966145,93,
19573,14952623,99,
19574,14971848,96,
19575,14974016,95,
19576,15008600,100,
19577,15015208,100,
19578,15010803,86,
19579,15023527,95,
19580,15025748,91,
19581,15010630,82,
19582,15010630,88,
19583,15001302,60,
19584,15018754,92,
19585,15018754,92,
19586,15008796,80,
19587,15009272,87,
19588,15029400,80,
19589,15063201,80,
19590,15056981,100,
19591,15059732,57,
19592,15055087,90,
19593,15056566,92,
19594,15061400,92,
19595,15054606,100,
19596,15055041,91,
19597,15049157,90,
19598,15055035,93,
19599,15102423,92,
19600,15099008,60,
19601,15082514,95,
19602,15082988,100,
19603,15093064,80,
19604,15084941,93,
19605,15106301,60,
19606,15092839,95,
19607,15090552,100,
19608,15092839,92,
19609,15094751,90,
19610,15099550,93,
19611,15102679,92,
19612,15100490,92,
19613,15100490,92,
19614,15100490,94,
19615,15100490,93,
19616,15107994,100,
19617,15089968,99,
19618,15098667,92,
19619,15092025,92,
19620,15078552,92,
19621,15098205,90,
19622,15086103,92,
19623,15104815,100,
19624,15093064,92,
19625,15091052,98,
19626,15147904,93,
19627,15133763,80,
19628,15134522,92,
19629,15147904,80,
19630,15146893,100,
19631,15153596,100,
19632,15154694,100,
19633,15148710,92,
19634,15116107,100,
19635,15151070,100,
19636,15145474,92,
19637,15152751,90,
19638,15152751,85,
19639,15128550,87,
19640,15128550,88,
19641,15128550,90,
19642,15136282,94,
19643,15115649,92,
19644,15148120,92,
19645,15142699,100,
19646,15151070,100,
19647,15147904,87,
19648,15142899,96,
19649,15141764,92,
19650,15179425,96,
19651,15190424,89,
19652,15178659,100,
19653,15182886,93,
19654,15179470,100,
19655,15200548,100,
19656,15181918,92,
19657,15192120,92,
19658,15195373,92,
19659,15195194,85,
19660,15174749,93,
19661,15163256,92,
19662,15175734,92,
19663,15195373,92,
19664,15198359,100,
19665,15198359,99,
19666,15185319,94,
19667,15183165,100,
19668,15192022,100,
19669,15195373,92,
19670,15201691,100,
19671,15215529,95,
19672,15243531,100,
19673,15231059,87,
19674,15226163,95,
19675,15244922,82,
19676,15231059,100,
19677,15216903,92,
19678,15222533,92,
19679,15220605,95,
19680,15201466,80,
19681,15201466,84,
19682,15240681,92,
19683,15232974,100,
19684,15270760,92,
19685,15286770,92,
19686,15269739,92,
19687,15270760,100,
19688,15271110,94,
19689,15269739,92,
19690,15287426,89,
19691,15286211,92,
19692,15271615,76,
19693,15271615,70,
19694,15271615,94,
19695,15273839,92,
19696,15283528,100,
19697,15285681,88,
19698,15265839,100,
19699,15271860,80,
19700,15262702,93,
19701,15285424,97,
19702,15281147,90,
19703,15264295,92,
19704,15310896,94,
19705,15310048,90,
19706,15317961,93,
19707,15320092,92,
19708,15320993,92,
19709,15302284,100,
19710,15297517,80,
19711,15310524,70,
19712,15310048,100,
19713,15321576,92,
19714,15294973,92,
19715,15313939,92,
19716,15341073,92,
19717,15356877,92,
19718,15339378,80,
19719,15352628,98,
19720,15355838,91,
19721,15355526,91,
19722,15355838,92,
19723,15325240,100,
19724,15346237,92,
19725,15352495,92,
19726,15352464,100,
19727,15336905,87,
19728,15336905,88,
19729,15336905,92,
19730,15355417,96,
19731,15340459,92,
19732,15325240,92,
19733,15343440,89,
19734,15356281,91,
19735,15399524,100,
19736,15384170,98,
19737,15358791,93,
19738,15396093,97,
19739,15394092,92,
19740,15396656,98,
19741,15376430,88,
19742,15398647,89,
19743,15378492,100,
19744,15395133,97,
19745,15379953,92,
19746,15371266,92,
19747,15379575,92,
19748,15418454,88,
19749,15424668,78,
19750,15431570,100,
19751,15423103,95,
19752,15430260,78,
19753,15447043,100,
19754,15435499,97,
19755,15443447,60,
19756,15445064,92,
19757,15423843,100,
19758,15439275,96,
19759,15424584,97,
19760,15424528,98,
19761,15423843,78,
19762,15423843,92,
19763,15423843,85,
19764,15423843,86,
19765,15423843,88,
19766,15414317,97,
19767,15444104,92,
19768,15423843,92,
19769,15430260,80,
19770,15446928,92,
19771,15444490,100,
19772,15442902,92,
19773,15416709,92,
19774,15420345,92,
19775,15418577,93,
19776,15443763,93,
19777,15436090,92,
19778,15442506,89,
19779,15442506,89,
19780,15442506,91,
19781,15416786,94,
19782,15477707,95,
19783,15477547,85,
19784,15494016,97,
19785,15474631,92,
19786,15453265,90,
19787,15498344,92,
19788,15478980,92,
19789,15476280,100,
19790,15496535,97,
19791,15475768,92,
19792,15453150,92,
19793,15475678,80,
19794,15449599,98,
19795,15477547,92,
19796,15478168,92,
19797,15491509,92,
19798,15495298,87,
19799,15449657,100,
19800,15449657,93,
19801,15492140,90,
19802,15473841,97,
19803,15496207,92,
19804,15496207,92,
19805,15468652,92,
19806,15468652,90,
19807,15492722,98,
19808,15473841,96,
19809,15475678,90,
19810,15537676,92,
19811,15539137,100,
19812,15541030,92,
19813,15539137,92,
19814,15518085,95,
19815,15539048,98,
19816,15515993,92,
19817,15522242,100,
19818,15538490,100,
19819,15542183,96,
19820,15542183,89,
19821,15527167,80,
19822,15508754,80,
19823,15533858,80,
19824,15542595,89,
19825,15540040,100,
19826,15530075,93,
19827,15539137,92,
19828,15518085,100,
19829,15530898,92,
19830,15498912,100,
19831,15499739,100,
19832,15586243,100,
19833,15579200,95,
19834,15570237,100,
19835,15561378,92,
19836,15570509,92,
19837,15546865,92,
19838,15573381,92,
19839,15581933,80,
19840,15582777,85,
19841,15571658,92,
19842,15573553,95,
19843,15581139,87,
19844,15585119,92,
19845,15583511,100,
19846,15578446,93,
19847,15582213,92,
19848,15582213,92,
19849,15564866,100,
19850,15581697,93,
19851,15586106,92,
19852,15621412,96,
19853,15621412,95,
19854,15621412,92,
19855,15621412,93,
19856,15588231,91,
19857,15588247,80,
19858,15603335,100,
19859,15613411,100,
19860,15607994,87,
19861,15597884,100,
19862,15606022,92,
19863,15613016,92,
19864,15609898,95,
19865,15615036,90,
19866,15588231,100,
19867,15612573,100,
19868,15603335,92,
19869,15603335,40,
19870,15608235,94,
19871,15612564,95,
19872,15600827,67,
19873,15588231,92,
19874,15636404,92,
19875,15633553,100,
19876,15644687,90,
19877,15651493,91,
19878,15647782,100,
19879,15639713,92,
19880,15654243,92,
19881,15654243,80,
19882,15652930,95,
19883,15640610,92,
19884,15652930,100,
19885,15670048,92,
19886,15674437,95,
19887,15687708,91,
19888,15687708,97,
19889,15681707,94,
19890,15673083,99,
19891,15689833,90,
19892,15655287,98,
19893,15692089,85,
19894,15688520,96,
19895,15688520,100,
19896,15679856,99,
19897,15679476,92,
19898,15678733,79,
19899,15740819,88,
19900,15733420,85,
19901,15733420,92,
19902,15715046,94,
19903,15697051,97,
19904,15743973,100,
19905,15728213,97,
19906,15735446,100,
19907,15740307,88,
19908,15743291,100,
19909,15716203,80,
19910,15742426,80,
19911,15729485,100,
19912,15743318,92,
19913,15718962,92,
19914,15718962,89,
19915,15718962,91,
19916,15718962,92,
19917,15698091,92,
19918,15730873,100,
19919,15696837,93,
19920,15740819,90,
19921,15740860,98,
19922,15740860,83,
19923,15740860,97,
19924,15728249,88,
19925,15728213,100,
19926,15728213,92,
19927,15728213,92,
19928,15714652,100,
19929,15739838,95,
19930,15702523,92,
19931,15732043,92,
19932,15739838,92,
19933,15733893,92,
19934,15743117,60,
19935,15723694,100,
19936,15730873,80,
19937,15743237,77,
19938,15743237,92,
19939,15743237,40,
19940,15743237,80,
19941,15775091,92,
19942,15784677,100,
19943,15783686,100,
19944,15765273,92,
19945,15788742,80,
19946,15788742,91,
19947,15759727,99,
19948,15788742,80,
19949,15788742,92,
19950,15788742,70,
19951,15765021,100,
19952,15789646,84,
19953,15789646,100,
19954,15789646,80,
19955,15789646,92,
