,Host_Id,Neighbourhood,Property_Type,Room_Type,Zipcode,
18703,13417903,Manhattan,Apartment,Entire home/apt,10022,
18704,13410485,Manhattan,Apartment,Entire home/apt,10029,
18705,13413454,Manhattan,Apartment,Entire home/apt,10029,
18706,13413536,Manhattan,Loft,Entire home/apt,10012,
18707,13413536,Manhattan,Loft,Entire home/apt,10013,
18708,13420595,Brooklyn,Apartment,Private room,11211,
18709,13423325,Manhattan,Apartment,Private room,10033,
18710,13417741,Queens,Apartment,Private room,11106,
18711,13452050,Brooklyn,Apartment,Entire home/apt,11222,
18712,13451939,Brooklyn,Apartment,Entire home/apt,11233,
18713,13451939,Brooklyn,Apartment,Entire home/apt,11233,
18714,13447134,Manhattan,Apartment,Entire home/apt,10016,
18715,13465206,Manhattan,Apartment,Entire home/apt,10021,
18716,13427294,Manhattan,Apartment,Entire home/apt,10040,
18717,13456857,Brooklyn,Apartment,Private room,11206,
18718,13451102,Manhattan,Apartment,Private room,10025,
18719,13435721,Manhattan,Apartment,Private room,10075,
18720,13460098,Staten Island,Apartment,Private room,10301,
18721,13486981,Brooklyn,Apartment,Entire home/apt,11211,
18722,13503154,Brooklyn,Apartment,Entire home/apt,11213,
18723,13503154,Brooklyn,Apartment,Entire home/apt,11213,
18724,13479257,Brooklyn,Apartment,Entire home/apt,11215,
18725,13501779,Brooklyn,Apartment,Entire home/apt,11216,
18726,13481367,Manhattan,Apartment,Entire home/apt,10009,
18727,13466953,Manhattan,Apartment,Entire home/apt,10012,
18728,13485303,Manhattan,Apartment,Entire home/apt,10014,
18729,13500220,Manhattan,Apartment,Entire home/apt,10024,
18730,13478871,Manhattan,Apartment,Entire home/apt,10028,
18731,13483550,Manhattan,Apartment,Entire home/apt,10029,
18732,13478871,Manhattan,Apartment,Entire home/apt,10030,
18733,13478871,Manhattan,Apartment,Entire home/apt,10031,
18734,13478871,Manhattan,Apartment,Entire home/apt,10037,
18735,13506708,Manhattan,Apartment,Entire home/apt,10075,
18736,13501034,Manhattan,Apartment,Entire home/apt,10128,
18737,13480692,Queens,Apartment,Entire home/apt,11101,
18738,13486397,Queens,Apartment,Entire home/apt,11106,
18739,13484512,Brooklyn,Apartment,Private room,11206,
18740,13504003,Brooklyn,Loft,Private room,11221,
18741,13499885,Manhattan,Apartment,Private room,10003,
18742,13481312,Manhattan,Apartment,Private room,10025,
18743,13501341,Queens,Apartment,Private room,11237,
18744,13492573,Queens,Apartment,Private room,11435,
18745,13524695,Brooklyn,Apartment,Entire home/apt,11211,
18746,13524185,Brooklyn,Apartment,Entire home/apt,11221,
18747,13535952,Manhattan,Apartment,Entire home/apt,10036,
18748,13528081,Queens,Apartment,Entire home/apt,11102,
18749,13541243,Queens,Apartment,Entire home/apt,11102,
18750,13530123,Staten Island,Apartment,Entire home/apt,10301,
18751,13520796,Brooklyn,Apartment,Private room,11201,
18752,13544233,Brooklyn,Apartment,Private room,11238,
18753,13544929,Queens,Apartment,Private room,11377,
18754,13541481,Queens,House,Shared room,11418,
18755,13571025,Brooklyn,Apartment,Entire home/apt,11222,
18756,13555958,Brooklyn,Apartment,Entire home/apt,11238,
18757,13583128,Manhattan,Apartment,Entire home/apt,10005,
18758,13561646,Manhattan,Apartment,Entire home/apt,10009,
18759,13569805,Manhattan,Apartment,Entire home/apt,10012,
18760,13560857,Manhattan,Apartment,Entire home/apt,10014,
18761,13574875,Manhattan,Apartment,Entire home/apt,10128,
18762,13568363,Brooklyn,Apartment,Private room,11225,
18763,13561388,Manhattan,Apartment,Private room,10025,
18764,13583451,Manhattan,Apartment,Private room,10030,
18765,13559186,Manhattan,Apartment,Private room,10031,
18766,13561853,Queens,Apartment,Private room,11104,
18767,13562603,Brooklyn,Apartment,Shared room,11226,
18768,13617737,Brooklyn,Apartment,Entire home/apt,11211,
18769,13611255,Brooklyn,Apartment,Entire home/apt,11221,
18770,13611255,Brooklyn,Apartment,Entire home/apt,11221,
18771,13601009,Brooklyn,Apartment,Entire home/apt,11222,
18772,13596401,Manhattan,Apartment,Entire home/apt,10011,
18773,13597844,Manhattan,Apartment,Entire home/apt,10019,
18774,13603519,Manhattan,Apartment,Entire home/apt,10027,
18775,13596820,Brooklyn,Apartment,Private room,11222,
18776,13596953,Manhattan,Apartment,Private room,10003,
18777,13604945,Manhattan,Apartment,Private room,10009,
18778,13595585,Manhattan,Apartment,Private room,10280,
18779,13610384,Queens,Apartment,Private room,11103,
18780,13616961,Manhattan,Apartment,Shared room,10019,
18781,13585308,Manhattan,Apartment,Shared room,10029,
18782,13644183,Brooklyn,Apartment,Entire home/apt,11222,
18783,13637847,Brooklyn,Apartment,Entire home/apt,11238,
18784,13640971,Manhattan,Apartment,Entire home/apt,10002,
18785,13621646,Manhattan,Apartment,Entire home/apt,10009,
18786,13639666,Manhattan,Apartment,Entire home/apt,10010,
18787,13639666,Manhattan,Apartment,Entire home/apt,10021,
18788,13639666,Manhattan,Apartment,Entire home/apt,10022,
18789,13639666,Manhattan,Apartment,Entire home/apt,10022,
18790,13644820,Manhattan,Apartment,Entire home/apt,10022,
18791,13648736,Manhattan,Apartment,Entire home/apt,10025,
18792,13634669,Manhattan,Apartment,Entire home/apt,10027,
18793,13645573,Manhattan,Apartment,Entire home/apt,10029,
18794,13632321,Manhattan,Apartment,Entire home/apt,10280,
18795,13649613,Bronx,House,Private room,10453,
18796,13649613,Bronx,House,Private room,10453,
18797,13649613,Bronx,House,Private room,10453,
18798,13636138,Brooklyn,Apartment,Private room,11201,
18799,13625960,Manhattan,Apartment,Private room,10027,
18800,13646181,Manhattan,Apartment,Private room,10032,
18801,13631524,Manhattan,Apartment,Private room,10035,
18802,13631524,Manhattan,Apartment,Private room,10035,
18803,13621509,Queens,Apartment,Private room,11374,
18804,13643479,Queens,Apartment,Shared room,11101,
18805,13652819,Brooklyn,Apartment,Entire home/apt,11206,
18806,13664880,Brooklyn,Apartment,Entire home/apt,11237,
18807,13663055,Manhattan,Apartment,Entire home/apt,10010,
18808,13668221,Manhattan,Apartment,Entire home/apt,10019,
18809,13670664,Manhattan,Apartment,Entire home/apt,10019,
18810,13668294,Brooklyn,Apartment,Private room,11206,
18811,13668474,Brooklyn,Apartment,Private room,11206,
18812,13670148,Brooklyn,Apartment,Private room,11206,
18813,13670790,Brooklyn,Apartment,Private room,11216,
18814,13664593,Brooklyn,Apartment,Private room,11237,
18815,13664226,Manhattan,Apartment,Private room,10025,
18816,13665883,Manhattan,Apartment,Private room,10036,
18817,13667779,Manhattan,Apartment,Private room,10039,
18818,13667779,Manhattan,Apartment,Private room,10039,
18819,13678557,Manhattan,Apartment,Shared room,10037,
18820,13709712,Brooklyn,Apartment,Entire home/apt,11232,
18821,13701753,Manhattan,Apartment,Entire home/apt,10006,
18822,13701753,Manhattan,Apartment,Entire home/apt,10016,
18823,13702804,Manhattan,Apartment,Entire home/apt,10029,
18824,13713350,Manhattan,Apartment,Entire home/apt,10031,
18825,13714741,Manhattan,Apartment,Entire home/apt,10033,
18826,13702937,Manhattan,Apartment,Entire home/apt,10128,
18827,13705706,Brooklyn,Apartment,Private room,11211,
18828,13697437,Brooklyn,Apartment,Private room,11221,
18829,13708762,Brooklyn,Apartment,Private room,11221,
18830,13713602,Brooklyn,Apartment,Private room,11222,
18831,13682977,Manhattan,Apartment,Private room,10005,
18832,13707331,Manhattan,Apartment,Private room,10027,
18833,13701847,Manhattan,Apartment,Private room,10031,
18834,13717740,Manhattan,Apartment,Private room,10032,
18835,13714247,Manhattan,Apartment,Private room,10044,
18836,13741393,Brooklyn,Apartment,Entire home/apt,11201,
18837,13736277,Brooklyn,Apartment,Entire home/apt,11216,
18838,13756871,Brooklyn,Apartment,Entire home/apt,11238,
18839,13752339,Brooklyn,Apartment,Entire home/apt,11249,
18840,13756871,Brooklyn,House,Entire home/apt,11238,
18841,13756871,Brooklyn,House,Entire home/apt,11238,
18842,13756871,Brooklyn,House,Entire home/apt,11238,
18843,13732508,Manhattan,Apartment,Entire home/apt,10004,
18844,13744047,Manhattan,Apartment,Entire home/apt,10010,
18845,13735165,Manhattan,Apartment,Entire home/apt,10011,
18846,13744047,Manhattan,Apartment,Entire home/apt,10016,
18847,13744047,Manhattan,Apartment,Entire home/apt,10022,
18848,13753679,Manhattan,Apartment,Entire home/apt,10022,
18849,13745948,Manhattan,Apartment,Entire home/apt,10024,
18850,13736818,Manhattan,Apartment,Entire home/apt,10026,
18851,13755151,Manhattan,Apartment,Entire home/apt,10027,
18852,13742546,Manhattan,Apartment,Entire home/apt,10033,
18853,13734665,Queens,Apartment,Entire home/apt,11101,
18854,13748469,Queens,Apartment,Entire home/apt,11368,
18855,13749091,Queens,House,Entire home/apt,11416,
18856,13750728,Bronx,House,Private room,10455,
18857,13750728,Bronx,House,Private room,10455,
18858,13750728,Bronx,House,Private room,10455,
18859,13750728,Bronx,House,Private room,10455,
18860,13755656,Brooklyn,Apartment,Private room,11201,
18861,13753950,Brooklyn,Apartment,Private room,11206,
18862,13753950,Brooklyn,Apartment,Private room,11206,
18863,13749275,Brooklyn,Apartment,Private room,11207,
18864,13751209,Brooklyn,Apartment,Private room,11238,
18865,13750109,Manhattan,Apartment,Private room,10002,
18866,13752584,Manhattan,Apartment,Private room,10014,
18867,13749425,Manhattan,Apartment,Private room,10022,
18868,13740580,Manhattan,Apartment,Private room,10031,
18869,13730809,Manhattan,Apartment,Private room,10039,
18870,13757303,Manhattan,Apartment,Private room,10075,
18871,13734665,Queens,Apartment,Private room,11101,
18872,13756822,Brooklyn,Apartment,Shared room,11225,
18873,13788158,Brooklyn,Apartment,Entire home/apt,11205,
18874,13779334,Brooklyn,Apartment,Entire home/apt,11216,
18875,13778480,Brooklyn,Loft,Entire home/apt,11211,
18876,13779724,Manhattan,Apartment,Entire home/apt,10009,
18877,13758770,Manhattan,Apartment,Entire home/apt,10010,
18878,13788434,Manhattan,Apartment,Entire home/apt,10031,
18879,13789963,Manhattan,House,Entire home/apt,10031,
18880,13759034,Brooklyn,Apartment,Private room,11211,
18881,13778188,Brooklyn,Apartment,Private room,11212,
18882,13785793,Manhattan,Apartment,Private room,10002,
18883,13788434,Manhattan,Apartment,Private room,10031,
18884,13788434,Manhattan,Apartment,Private room,10031,
18885,13788434,Manhattan,Apartment,Private room,10031,
18886,13795689,Manhattan,Apartment,Private room,10032,
18887,13792543,Manhattan,House,Private room,10027,
18888,13792543,Manhattan,House,Private room,10027,
18889,13770696,Queens,Apartment,Private room,11102,
18890,13834372,Brooklyn,Apartment,Entire home/apt,11211,
18891,13830544,Brooklyn,Apartment,Entire home/apt,11221,
18892,13820890,Manhattan,Apartment,Entire home/apt,10016,
18893,13834016,Manhattan,Apartment,Entire home/apt,10019,
18894,13813131,Manhattan,Apartment,Entire home/apt,10022,
18895,13827814,Manhattan,Apartment,Entire home/apt,10027,
18896,13827814,Manhattan,Apartment,Entire home/apt,10027,
18897,13834661,Queens,Apartment,Entire home/apt,11101,
18898,13833300,Queens,Apartment,Entire home/apt,11368,
18899,13808650,Brooklyn,Apartment,Private room,11211,
18900,13811785,Brooklyn,Apartment,Private room,11225,
18901,13812311,Manhattan,Apartment,Private room,10002,
18902,13813923,Queens,Apartment,Private room,11101,
18903,13813923,Queens,Apartment,Private room,11101,
18904,13822278,Brooklyn,Apartment,Shared room,11215,
18905,13833324,Brooklyn,Apartment,Shared room,11226,
18906,13834661,Queens,Apartment,Shared room,11101,
18907,13858731,Brooklyn,Apartment,Entire home/apt,11211,
18908,13871213,Brooklyn,Apartment,Entire home/apt,11211,
18909,13857446,Brooklyn,Apartment,Entire home/apt,11226,
18910,13856788,Manhattan,Apartment,Entire home/apt,10003,
18911,13837763,Manhattan,Apartment,Entire home/apt,10025,
18912,13854638,Manhattan,Apartment,Entire home/apt,10027,
18913,13873590,Brooklyn,Apartment,Private room,11211,
18914,13852604,Brooklyn,Apartment,Private room,11221,
18915,13873266,Brooklyn,House,Private room,11226,
18916,13854894,Brooklyn,Loft,Private room,11205,
18917,13863009,Manhattan,Apartment,Private room,10013,
18918,13872342,Manhattan,Apartment,Private room,10027,
18919,13886510,Bronx,Apartment,Entire home/apt,10464,
18920,13888249,Brooklyn,Apartment,Entire home/apt,11211,
18921,13903669,Brooklyn,Apartment,Entire home/apt,11211,
18922,13891989,Manhattan,Apartment,Entire home/apt,10029,
18923,13904931,Queens,Apartment,Entire home/apt,11385,
18924,13875483,Brooklyn,Apartment,Private room,11211,
18925,13935123,Brooklyn,Apartment,Entire home/apt,11205,
18926,13906764,Brooklyn,Apartment,Entire home/apt,11238,
18927,13916007,Brooklyn,Apartment,Entire home/apt,11238,
18928,13920011,Brooklyn,House,Entire home/apt,11222,
18929,13924774,Manhattan,Apartment,Entire home/apt,10003,
18930,13920029,Manhattan,Apartment,Entire home/apt,10013,
18931,13931159,Manhattan,Apartment,Entire home/apt,10037,
18932,13906614,Queens,Apartment,Entire home/apt,11104,
18933,13922457,Manhattan,Apartment,Private room,10002,
18934,13908017,Manhattan,Apartment,Private room,10012,
18935,13917722,Manhattan,Apartment,Private room,10019,
18936,13925090,Manhattan,House,Private room,10035,
18937,13969658,Brooklyn,Apartment,Entire home/apt,11213,
18938,13961346,Brooklyn,Apartment,Entire home/apt,11231,
18939,13974214,Brooklyn,House,Entire home/apt,11216,
18940,13969061,Manhattan,Apartment,Entire home/apt,10002,
18941,13972961,Manhattan,Apartment,Entire home/apt,10003,
18942,13953817,Manhattan,Apartment,Entire home/apt,10009,
18943,13965555,Manhattan,Apartment,Entire home/apt,10009,
18944,13937830,Manhattan,Apartment,Entire home/apt,10011,
18945,13952686,Manhattan,Apartment,Entire home/apt,10012,
18946,13966486,Manhattan,Apartment,Entire home/apt,10012,
18947,13968910,Manhattan,Apartment,Entire home/apt,10025,
18948,13945174,Manhattan,Apartment,Entire home/apt,10030,
18949,13946450,Queens,Apartment,Entire home/apt,11105,
18950,13969658,Queens,House,Entire home/apt,11412,
18951,13949526,Brooklyn,Apartment,Private room,11206,
18952,13970926,Brooklyn,Apartment,Private room,11221,
18953,13963804,Brooklyn,Apartment,Private room,11237,
18954,13963804,Brooklyn,Apartment,Private room,11237,
18955,13973942,Manhattan,Apartment,Private room,10001,
18956,13976525,Manhattan,Apartment,Private room,10002,
18957,13967269,Manhattan,Apartment,Private room,10009,
18958,13967277,Manhattan,Apartment,Private room,10036,
18959,13946733,Manhattan,House,Private room,10030,
18960,13953653,Queens,Apartment,Private room,11104,
18961,13963804,Queens,Apartment,Private room,11237,
18962,14012616,Brooklyn,Apartment,Entire home/apt,11222,
18963,14011859,Brooklyn,Apartment,Entire home/apt,11231,
18964,14017223,Brooklyn,Apartment,Entire home/apt,11249,
18965,14019268,Brooklyn,House,Entire home/apt,11221,
18966,13997596,Manhattan,Apartment,Entire home/apt,10012,
18967,13978937,Manhattan,Apartment,Entire home/apt,10019,
18968,13997669,Manhattan,Apartment,Entire home/apt,10033,
18969,14016415,Manhattan,Apartment,Entire home/apt,10033,
18970,13980181,Queens,Apartment,Entire home/apt,11385,
18971,13997794,Queens,House,Entire home/apt,11375,
18972,14019963,Brooklyn,Apartment,Private room,11217,
18973,14019268,Brooklyn,Apartment,Private room,11221,
18974,14017223,Brooklyn,Apartment,Private room,11249,
18975,14012693,Queens,Apartment,Private room,11103,
18976,13997794,Queens,House,Private room,11375,
18977,14058098,Brooklyn,Apartment,Entire home/apt,11206,
18978,14055908,Brooklyn,Apartment,Entire home/apt,11215,
18979,14049772,Brooklyn,House,Entire home/apt,11228,
18980,14041550,Manhattan,Apartment,Entire home/apt,10003,
18981,14056427,Manhattan,Apartment,Entire home/apt,10003,
18982,14058714,Manhattan,Apartment,Entire home/apt,10003,
18983,14044039,Manhattan,Apartment,Entire home/apt,10011,
18984,14061686,Manhattan,Apartment,Entire home/apt,10012,
18985,14023066,Manhattan,Apartment,Entire home/apt,10016,
18986,14021261,Manhattan,Apartment,Entire home/apt,10019,
18987,14047016,Manhattan,Apartment,Entire home/apt,10019,
18988,14046864,Queens,Apartment,Entire home/apt,11419,
18989,14038889,Brooklyn,Apartment,Private room,11211,
18990,14022205,Brooklyn,Apartment,Private room,11216,
18991,14061862,Brooklyn,Apartment,Private room,11249,
18992,14061862,Brooklyn,Apartment,Private room,11249,
18993,14061862,Brooklyn,Apartment,Private room,11249,
18994,14061862,Brooklyn,Apartment,Private room,11249,
18995,14061862,Brooklyn,Apartment,Private room,11249,
18996,14061862,Brooklyn,Apartment,Private room,11249,
18997,14044039,Manhattan,Apartment,Private room,10011,
18998,14051185,Manhattan,Apartment,Private room,10021,
18999,14057347,Manhattan,Apartment,Private room,10029,
19000,14042334,Manhattan,Apartment,Private room,10031,
19001,14055044,Manhattan,Apartment,Private room,10031,
19002,14046864,Queens,House,Private room,11419,
19003,14079678,Brooklyn,Apartment,Entire home/apt,11217,
19004,14093195,Brooklyn,Apartment,Entire home/apt,11221,
19005,14101682,Brooklyn,Townhouse,Entire home/apt,11238,
19006,14091895,Manhattan,Apartment,Entire home/apt,10023,
19007,14083909,Manhattan,Apartment,Entire home/apt,10036,
19008,14084147,Manhattan,Apartment,Entire home/apt,10036,
19009,14097358,Manhattan,House,Entire home/apt,10014,
19010,14064061,Brooklyn,Apartment,Private room,11217,
19011,14065449,Manhattan,Apartment,Private room,10010,
19012,14120985,Brooklyn,Apartment,Entire home/apt,11205,
19013,14128608,Brooklyn,Apartment,Entire home/apt,11217,
19014,14105518,Brooklyn,Apartment,Entire home/apt,11238,
19015,14104350,Brooklyn,House,Entire home/apt,11221,
19016,14104350,Brooklyn,House,Entire home/apt,11221,
19017,14142169,Manhattan,Apartment,Entire home/apt,10002,
19018,14136215,Manhattan,Apartment,Entire home/apt,10003,
19019,14138135,Manhattan,Apartment,Entire home/apt,10005,
19020,14130712,Manhattan,Apartment,Entire home/apt,10010,
19021,14141152,Manhattan,Apartment,Entire home/apt,10012,
19022,14108563,Manhattan,Apartment,Entire home/apt,10013,
19023,14129211,Manhattan,Apartment,Entire home/apt,10014,
19024,14117248,Queens,Apartment,Entire home/apt,11102,
19025,14139405,Queens,Apartment,Entire home/apt,11102,
19026,14116469,Brooklyn,Apartment,Private room,11206,
19027,14121959,Brooklyn,Apartment,Private room,11211,
19028,14120733,Brooklyn,Apartment,Private room,11249,
19029,14133008,Manhattan,Apartment,Private room,10022,
19030,14117603,Manhattan,Apartment,Private room,10025,
19031,14132136,Manhattan,Apartment,Private room,10025,
19032,14132136,Manhattan,Apartment,Private room,10025,
19033,14140782,Manhattan,Apartment,Private room,10027,
19034,14104449,Manhattan,Apartment,Private room,10033,
19035,14103991,Queens,House,Private room,11355,
19036,14103991,Queens,House,Private room,11355,
19037,14103991,Queens,House,Private room,11355,
19038,14136215,Manhattan,Apartment,Shared room,10003,
19039,14132136,Manhattan,Apartment,Shared room,10025,
19040,14103991,Queens,House,Shared room,11355,
19041,14163479,Brooklyn,Apartment,Entire home/apt,11215,
19042,14152383,Brooklyn,Apartment,Entire home/apt,11231,
19043,14157138,Brooklyn,Apartment,Entire home/apt,11233,
19044,14164029,Manhattan,Apartment,Entire home/apt,10010,
19045,14164029,Manhattan,Apartment,Entire home/apt,10016,
19046,14174867,Manhattan,Apartment,Entire home/apt,10018,
19047,14174867,Manhattan,Apartment,Entire home/apt,10019,
19048,14174867,Manhattan,Apartment,Entire home/apt,10019,
19049,14164280,Manhattan,Apartment,Entire home/apt,10021,
19050,14156730,Manhattan,Apartment,Entire home/apt,10023,
19051,14174901,Manhattan,Apartment,Entire home/apt,10024,
19052,14171882,Manhattan,Apartment,Entire home/apt,10028,
19053,14161203,Manhattan,Apartment,Entire home/apt,10031,
19054,14174867,Manhattan,Apartment,Entire home/apt,10036,
19055,14163669,Manhattan,Apartment,Entire home/apt,10075,
19056,14164280,Manhattan,Apartment,Entire home/apt,10075,
19057,14159539,Manhattan,Apartment,Entire home/apt,10128,
19058,14175329,Manhattan,Apartment,Entire home/apt,10280,
19059,14154758,Queens,Apartment,Entire home/apt,11385,
19060,14170422,Brooklyn,Apartment,Private room,11225,
19061,14170422,Brooklyn,Apartment,Private room,11225,
19062,14157138,Brooklyn,Bed & Breakfast,Private room,11233,
19063,14158385,Manhattan,Apartment,Private room,10003,
19064,14179822,Manhattan,Apartment,Entire home/apt,10012,
19065,14187996,Manhattan,Apartment,Entire home/apt,10016,
19066,14187996,Manhattan,Apartment,Entire home/apt,10016,
19067,14187996,Manhattan,Apartment,Entire home/apt,10016,
19068,14201269,Manhattan,Apartment,Entire home/apt,10019,
19069,14201269,Manhattan,Apartment,Entire home/apt,10019,
19070,14201269,Manhattan,Apartment,Entire home/apt,10028,
19071,14201269,Manhattan,Apartment,Entire home/apt,10128,
19072,14204809,Queens,Apartment,Entire home/apt,11369,
19073,14205447,Brooklyn,Apartment,Private room,11211,
19074,14199417,Brooklyn,Apartment,Private room,11216,
19075,14176618,Brooklyn,Apartment,Private room,11238,
19076,14189583,Manhattan,Apartment,Private room,10003,
19077,14207387,Manhattan,Apartment,Private room,10009,
19078,14179822,Manhattan,Apartment,Private room,10012,
19079,14176156,Manhattan,Apartment,Private room,10019,
19080,14216348,Brooklyn,Apartment,Entire home/apt,11217,
19081,14242375,Brooklyn,Apartment,Entire home/apt,11218,
19082,14246854,Brooklyn,Apartment,Entire home/apt,11225,
19083,14245621,Brooklyn,Apartment,Entire home/apt,11238,
19084,14224849,Manhattan,Apartment,Entire home/apt,10013,
19085,14213147,Manhattan,Apartment,Entire home/apt,10014,
19086,14239526,Manhattan,Apartment,Entire home/apt,10021,
19087,14223599,Manhattan,Apartment,Entire home/apt,10022,
19088,14212606,Staten Island,House,Entire home/apt,10301,
19089,14244816,Brooklyn,Apartment,Private room,11207,
19090,14239348,Brooklyn,Apartment,Private room,11211,
19091,14235061,Brooklyn,Apartment,Private room,11226,
19092,14239277,Manhattan,Apartment,Private room,10024,
19093,14245563,Manhattan,Apartment,Private room,10024,
19094,14278770,Brooklyn,Apartment,Entire home/apt,11206,
19095,14266796,Brooklyn,Apartment,Entire home/apt,11211,
19096,14295215,Brooklyn,Apartment,Entire home/apt,11211,
19097,14273136,Brooklyn,Apartment,Entire home/apt,11215,
19098,14273010,Brooklyn,Apartment,Entire home/apt,11238,
19099,14291250,Brooklyn,House,Entire home/apt,11233,
19100,14270540,Manhattan,Apartment,Entire home/apt,10003,
19101,14281112,Manhattan,Apartment,Entire home/apt,10012,
19102,14285084,Manhattan,Apartment,Entire home/apt,10016,
19103,14276620,Manhattan,Apartment,Entire home/apt,10024,
19104,14296610,Manhattan,Apartment,Entire home/apt,10036,
19105,14291580,Brooklyn,House,Private room,11217,
19106,14291250,Brooklyn,House,Private room,11233,
19107,14291365,Manhattan,Apartment,Private room,10003,
19108,14281112,Manhattan,Apartment,Private room,10013,
19109,14295834,Manhattan,Apartment,Private room,10017,
19110,14296610,Manhattan,Apartment,Private room,10036,
19111,14316417,Brooklyn,Apartment,Entire home/apt,11211,
19112,14314420,Brooklyn,Apartment,Entire home/apt,11215,
19113,14300319,Brooklyn,Apartment,Entire home/apt,11237,
19114,14324265,Brooklyn,House,Entire home/apt,11206,
19115,14324265,Brooklyn,House,Entire home/apt,11206,
19116,14318669,Manhattan,Apartment,Entire home/apt,10002,
19117,14314393,Manhattan,Apartment,Entire home/apt,10010,
19118,14305428,Manhattan,Apartment,Entire home/apt,10012,
19119,14323194,Manhattan,Apartment,Entire home/apt,10021,
19120,14337132,Manhattan,Apartment,Entire home/apt,10026,
19121,14337598,Manhattan,Apartment,Entire home/apt,10027,
19122,14341408,Queens,Apartment,Entire home/apt,11109,
19123,14320459,Brooklyn,Apartment,Private room,11211,
19124,14341965,Brooklyn,Apartment,Private room,11211,
19125,14339935,Brooklyn,Apartment,Private room,11212,
19126,14339935,Brooklyn,Apartment,Private room,11212,
19127,14339935,Brooklyn,Apartment,Private room,11212,
19128,14339935,Brooklyn,Apartment,Private room,11212,
19129,14339935,Brooklyn,Apartment,Private room,11212,
19130,14300319,Brooklyn,Apartment,Private room,11237,
19131,14300319,Brooklyn,Apartment,Private room,11237,
19132,14339935,Brooklyn,House,Private room,11212,
19133,14318669,Manhattan,Apartment,Private room,10002,
19134,14309136,Manhattan,Apartment,Private room,10013,
19135,14339011,Manhattan,Apartment,Private room,10030,
19136,14315359,Manhattan,Apartment,Private room,10031,
19137,14339935,Queens,House,Private room,11434,
19138,14339935,Queens,House,Private room,11434,
19139,14329995,Manhattan,Apartment,Shared room,10031,
19140,14363943,Brooklyn,Apartment,Entire home/apt,11220,
19141,14370336,Brooklyn,Apartment,Entire home/apt,11222,
19142,14382438,Brooklyn,Apartment,Entire home/apt,11233,
19143,14357807,Manhattan,Apartment,Entire home/apt,10014,
19144,14367956,Manhattan,Apartment,Entire home/apt,10014,
19145,14362849,Manhattan,Apartment,Entire home/apt,10017,
19146,14362849,Manhattan,Apartment,Entire home/apt,10019,
19147,14358525,Manhattan,Apartment,Entire home/apt,10021,
19148,14362849,Manhattan,Apartment,Entire home/apt,10021,
19149,14361027,Manhattan,Apartment,Entire home/apt,10024,
19150,14355263,Manhattan,Apartment,Entire home/apt,10027,
19151,14362849,Manhattan,Apartment,Entire home/apt,10028,
19152,14363876,Manhattan,Apartment,Entire home/apt,10028,
19153,14380645,Manhattan,Apartment,Entire home/apt,10036,
19154,14379468,Manhattan,Apartment,Entire home/apt,10037,
19155,14381346,Bronx,House,Private room,10462,
19156,14381346,Bronx,House,Private room,10462,
19157,14343538,Brooklyn,Apartment,Private room,11206,
19158,14343248,Brooklyn,House,Private room,11211,
19159,14357472,Brooklyn,House,Private room,11216,
19160,14367324,Manhattan,Apartment,Private room,10012,
19161,14367027,Manhattan,Apartment,Private room,10016,
19162,14382762,Manhattan,Apartment,Private room,10019,
19163,14362471,Manhattan,Apartment,Private room,10029,
19164,14380456,Manhattan,Apartment,Private room,10036,
19165,14380678,Manhattan,Apartment,Private room,10036,
19166,14344186,Manhattan,Apartment,Private room,10040,
19167,14362258,Queens,Apartment,Private room,11101,
19168,14381346,Bronx,House,Shared room,10462,
19169,14381346,Bronx,House,Shared room,10462,
19170,14381346,Bronx,House,Shared room,10462,
19171,14399467,Bronx,Apartment,Entire home/apt,10454,
19172,14406220,Manhattan,Apartment,Entire home/apt,10002,
19173,14406685,Manhattan,Apartment,Entire home/apt,10011,
19174,14410123,Manhattan,Apartment,Entire home/apt,10013,
19175,14398173,Manhattan,Apartment,Entire home/apt,10017,
19176,14409957,Manhattan,Apartment,Entire home/apt,10128,
19177,14419925,Brooklyn,Apartment,Private room,11207,
19178,14419925,Brooklyn,Apartment,Private room,11207,
19179,14419925,Brooklyn,Apartment,Private room,11207,
19180,14413010,Brooklyn,Apartment,Private room,11212,
19181,14420886,Brooklyn,Apartment,Private room,11237,
19182,14394243,Manhattan,Apartment,Private room,10012,
19183,14406203,Manhattan,Apartment,Private room,10012,
19184,14385291,Manhattan,Apartment,Private room,10031,
19185,14385673,Manhattan,Apartment,Private room,10032,
19186,14406362,Manhattan,Apartment,Private room,10032,
19187,14402216,Manhattan,Apartment,Private room,10035,
19188,14402216,Manhattan,Apartment,Private room,10035,
19189,14416310,Queens,Apartment,Private room,11385,
19190,14416310,Queens,Apartment,Private room,11385,
19191,14419925,Brooklyn,Apartment,Shared room,11207,
19192,14403480,Manhattan,Apartment,Shared room,10029,
19193,14443521,Brooklyn,Apartment,Entire home/apt,11201,
19194,14430550,Brooklyn,Apartment,Entire home/apt,11226,
19195,14443362,Manhattan,Apartment,Entire home/apt,10003,
19196,14453281,Manhattan,Apartment,Entire home/apt,10003,
19197,14442108,Manhattan,Apartment,Entire home/apt,10009,
19198,14453281,Manhattan,Apartment,Entire home/apt,10009,
19199,14449699,Manhattan,Apartment,Entire home/apt,10010,
